MC-cycles <epsilon> <|m|>
4752 0.23879 0.98
4753 0.238805 0.985
4754 0.238818 0.99
4755 0.238831 0.985
4756 0.238844 0.99
4757 0.238856 0.985
4758 0.238869 0.98
4759 0.238882 0.975
4760 0.238895 0.98
4761 0.238908 0.975
4762 0.238921 0.975
4763 0.238936 0.97
4764 0.23895 0.965
4765 0.238967 0.96
4766 0.238987 0.955
4767 0.239004 0.95
4768 0.239018 0.955
4769 0.239029 0.95
4770 0.239042 0.955
4771 0.239053 0.95
4772 0.239061 0.955
4773 0.23907 0.96
4774 0.239076 0.955
4775 0.239085 0.96
4776 0.239093 0.965
4777 0.239098 0.96
4778 0.239102 0.955
4779 0.239107 0.955
4780 0.239107 0.96
4781 0.239109 0.965
4782 0.239107 0.97
4783 0.239105 0.975
4784 0.239103 0.98
4785 0.239101 0.985
4786 0.239097 0.98
4787 0.239095 0.975
4788 0.239094 0.975
4789 0.239092 0.97
4790 0.239092 0.975
4791 0.239092 0.98
4792 0.239092 0.98
4793 0.239092 0.975
4794 0.239093 0.98
4795 0.239095 0.975
4796 0.239097 0.98
4797 0.239104 0.975
4798 0.23911 0.98
4799 0.239116 0.985
4800 0.239127 0.99
4801 0.239138 0.985
4802 0.239152 0.99
4803 0.239167 0.99
4804 0.239182 0.99
4805 0.239199 0.985
4806 0.239216 0.985
4807 0.239232 0.985
4808 0.239249 0.98
4809 0.239266 0.985
4810 0.239283 0.985
4811 0.239297 0.98
4812 0.239314 0.975
4813 0.239331 0.975
4814 0.239348 0.98
4815 0.239367 0.975
4816 0.239387 0.98
4817 0.239408 0.98
4818 0.239429 0.98
4819 0.23945 0.985
4820 0.239469 0.99
4821 0.23949 0.995
4822 0.239511 1
4823 0.239536 1.005
4824 0.239563 1.01
4825 0.23959 1.015
4826 0.239617 1.01
4827 0.239644 1.01
4828 0.239671 1.005
4829 0.2397 1.01
4830 0.239725 1.015
4831 0.239752 1.02
4832 0.239779 1.02
4833 0.239808 1.025
4834 0.239837 1.03
4835 0.239863 1.035
4836 0.23989 1.04
4837 0.239917 1.04
4838 0.239942 1.045
4839 0.239967 1.04
4840 0.239992 1.035
4841 0.240019 1.04
4842 0.240043 1.045
4843 0.24007 1.05
4844 0.240095 1.045
4845 0.24012 1.05
4846 0.240144 1.055
4847 0.240169 1.055
4848 0.240194 1.05
4849 0.240221 1.045
4850 0.240245 1.04
4851 0.24027 1.04
4852 0.240295 1.04
4853 0.240321 1.035
4854 0.240348 1.03
4855 0.240371 1.025
4856 0.240395 1.02
4857 0.240422 1.015
4858 0.240449 1.01
4859 0.240475 1.005
4860 0.240502 1.005
4861 0.240527 1
4862 0.240551 0.995
4863 0.240576 1
4864 0.2406 1
4865 0.240623 1.005
4866 0.240645 1.005
4867 0.240668 1.01
4868 0.24069 1.005
4869 0.240713 1.005
4870 0.240735 1
4871 0.240758 0.995
4872 0.240782 0.99
4873 0.240806 0.985
4874 0.240831 0.985
4875 0.240853 0.98
4876 0.240876 0.975
4877 0.240898 0.97
4878 0.24092 0.965
4879 0.240943 0.965
4880 0.240967 0.96
4881 0.240992 0.965
4882 0.241016 0.97
4883 0.241038 0.975
4884 0.241061 0.97
4885 0.241083 0.97
4886 0.241105 0.965
4887 0.241127 0.97
4888 0.24115 0.97
4889 0.241172 0.97
4890 0.241192 0.975
4891 0.241212 0.98
4892 0.241233 0.98
4893 0.241253 0.98
4894 0.241273 0.975
4895 0.241295 0.98
4896 0.241315 0.985
4897 0.241336 0.98
4898 0.241354 0.985
4899 0.241372 0.99
4900 0.24139 0.995
4901 0.241408 0.995
4902 0.241424 0.99
4903 0.24144 0.995
4904 0.24146 0.99
4905 0.24148 0.995
4906 0.2415 1
4907 0.241518 0.995
4908 0.241536 0.995
4909 0.241552 1
4910 0.241568 1
4911 0.241584 1
4912 0.2416 0.995
4913 0.241616 0.995
4914 0.241632 0.99
4915 0.241646 0.985
4916 0.241658 0.99
4917 0.241672 0.995
4918 0.241686 0.99
4919 0.241702 0.995
4920 0.241722 1
4921 0.241742 0.995
4922 0.241761 0.995
4923 0.241783 0.99
4924 0.241807 0.985
4925 0.241827 0.99
4926 0.241847 0.99
4927 0.241863 0.985
4928 0.241883 0.98
4929 0.241901 0.985
4930 0.241919 0.98
4931 0.241935 0.985
4932 0.241951 0.98
4933 0.241966 0.98
4934 0.241982 0.98
4935 0.241996 0.985
4936 0.242008 0.98
4937 0.242015 0.985
4938 0.242023 0.98
4939 0.242031 0.98
4940 0.242038 0.975
4941 0.242044 0.97
4942 0.242048 0.965
4943 0.242051 0.97
4944 0.242057 0.975
4945 0.242063 0.975
4946 0.242068 0.97
4947 0.242074 0.975
4948 0.242078 0.97
4949 0.242079 0.965
4950 0.242083 0.96
4951 0.242086 0.965
4952 0.242088 0.97
4953 0.24209 0.965
4954 0.242093 0.96
4955 0.242095 0.965
4956 0.242094 0.96
4957 0.242096 0.965
4958 0.242098 0.96
4959 0.242099 0.96
4960 0.242097 0.955
4961 0.242092 0.96
4962 0.242088 0.96
4963 0.242085 0.965
4964 0.242081 0.97
4965 0.242077 0.97
4966 0.242072 0.965
4967 0.24207 0.97
4968 0.242071 0.965
4969 0.242071 0.97
4970 0.24207 0.97
4971 0.24207 0.975
4972 0.242066 0.98
4973 0.242059 0.985
4974 0.242053 0.99
4975 0.242048 0.985
4976 0.242048 0.99
4977 0.242047 0.99
4978 0.242047 0.99
4979 0.242049 0.995
4980 0.242046 0.99
4981 0.242044 0.995
4982 0.242039 0.99
4983 0.242035 0.985
4984 0.24203 0.99
4985 0.242028 0.985
4986 0.242028 0.99
4987 0.242027 0.985
4988 0.242023 0.98
4989 0.242016 0.985
4990 0.242008 0.99
4991 0.242 0.985
4992 0.241989 0.98
4993 0.241979 0.98
4994 0.241968 0.975
4995 0.241958 0.97
4996 0.241948 0.975
4997 0.241935 0.98
4998 0.241923 0.975
4999 0.24191 0.975
5000 0.2419 0.98
5001 0.24189 0.975
5002 0.241881 0.98
5003 0.241873 0.975
5004 0.241867 0.98
5005 0.24186 0.98
5006 0.241852 0.975
5007 0.241841 0.97
5008 0.241831 0.97
5009 0.241821 0.97
5010 0.241812 0.975
5011 0.241802 0.97
5012 0.241796 0.975
5013 0.241789 0.97
5014 0.241781 0.975
5015 0.241773 0.98
5016 0.241764 0.98
5017 0.241758 0.975
5018 0.241754 0.98
5019 0.241751 0.985
5020 0.241745 0.98
5021 0.241739 0.98
5022 0.241732 0.985
5023 0.241728 0.98
5024 0.241724 0.985
5025 0.241717 0.99
5026 0.241711 0.995
5027 0.241705 0.99
5028 0.241696 0.995
5029 0.241688 0.99
5030 0.24168 0.995
5031 0.241674 1
5032 0.241667 1.005
5033 0.241661 1.01
5034 0.241653 1.015
5035 0.241646 1.01
5036 0.241638 1.015
5037 0.24163 1.02
5038 0.241624 1.015
5039 0.241619 1.02
5040 0.241617 1.015
5041 0.241615 1.01
5042 0.241614 1.005
5043 0.241614 1.01
5044 0.241612 1.015
5045 0.24161 1.015
5046 0.241609 1.01
5047 0.241611 1.015
5048 0.241613 1.02
5049 0.241618 1.025
5050 0.241622 1.02
5051 0.241629 1.025
5052 0.241637 1.02
5053 0.241645 1.02
5054 0.241656 1.015
5055 0.241664 1.01
5056 0.241671 1.005
5057 0.241681 1.01
5058 0.24169 1.005
5059 0.241702 1.01
5060 0.241711 1.015
5061 0.241721 1.015
5062 0.241729 1.01
5063 0.241736 1.005
5064 0.241744 1.005
5065 0.241747 1
5066 0.241751 1
5067 0.241751 1.005
5068 0.24175 1.005
5069 0.24175 1.01
5070 0.24175 1.01
5071 0.241749 1.005
5072 0.241749 1
5073 0.241748 0.995
5074 0.241748 0.995
5075 0.241748 0.99
5076 0.241747 0.985
5077 0.241745 0.99
5078 0.241743 0.995
5079 0.241741 1
5080 0.24174 1.005
5081 0.241736 1
5082 0.24173 1.005
5083 0.241723 1.005
5084 0.241715 1
5085 0.241707 1
5086 0.241701 0.995
5087 0.241693 0.99
5088 0.241684 0.99
5089 0.241676 0.985
5090 0.241668 0.985
5091 0.24166 0.99
5092 0.241652 0.99
5093 0.241641 0.985
5094 0.241633 0.98
5095 0.241625 0.985
5096 0.241617 0.985
5097 0.241609 0.985
5098 0.241603 0.98
5099 0.241598 0.975
5100 0.241594 0.975
5101 0.24159 0.98
5102 0.241588 0.975
5103 0.241585 0.97
5104 0.241583 0.975
5105 0.241581 0.975
5106 0.241579 0.98
5107 0.241574 0.975
5108 0.241568 0.98
5109 0.241562 0.98
5110 0.241556 0.985
5111 0.24155 0.99
5112 0.241543 0.995
5113 0.241535 1
5114 0.241525 0.995
5115 0.241515 0.995
5116 0.241505 1
5117 0.241495 1.005
5118 0.241485 1
5119 0.241471 0.995
5120 0.241455 0.99
5121 0.241437 0.995
5122 0.241419 0.99
5123 0.2414 0.995
5124 0.24138 0.995
5125 0.24136 1
5126 0.241342 0.995
5127 0.241324 1
5128 0.241307 1
5129 0.241289 1.005
5130 0.241271 1.01
5131 0.241255 1.005
5132 0.241241 1
5133 0.241229 1.005
5134 0.241217 1
5135 0.241207 1.005
5136 0.241199 1.01
5137 0.241189 1.015
5138 0.241181 1.02
5139 0.241171 1.015
5140 0.241161 1.015
5141 0.24115 1.02
5142 0.241138 1.015
5143 0.241126 1.01
5144 0.241114 1.005
5145 0.2411 1.01
5146 0.241086 1.015
5147 0.241071 1.02
5148 0.241057 1.025
5149 0.241043 1.03
5150 0.241031 1.025
5151 0.241019 1.03
5152 0.241009 1.025
5153 0.240996 1.03
5154 0.240982 1.025
5155 0.240968 1.025
5156 0.240954 1.02
5157 0.240942 1.015
5158 0.240931 1.01
5159 0.240917 1.015
5160 0.240901 1.01
5161 0.240885 1.01
5162 0.240868 1.015
5163 0.24085 1.02
5164 0.240831 1.025
5165 0.240811 1.02
5166 0.240792 1.025
5167 0.240772 1.025
5168 0.240755 1.03
5169 0.240737 1.03
5170 0.240721 1.025
5171 0.240706 1.03
5172 0.240692 1.025
5173 0.240675 1.03
5174 0.240653 1.035
5175 0.240632 1.04
5176 0.240609 1.035
5177 0.240587 1.03
5178 0.240568 1.025
5179 0.240548 1.02
5180 0.240529 1.025
5181 0.24051 1.025
5182 0.24049 1.03
5183 0.240471 1.035
5184 0.240451 1.04
5185 0.240432 1.04
5186 0.240411 1.045
5187 0.240389 1.04
5188 0.240368 1.04
5189 0.240347 1.04
5190 0.240326 1.035
5191 0.240306 1.03
5192 0.240285 1.035
5193 0.240264 1.03
5194 0.240239 1.035
5195 0.240212 1.04
5196 0.240187 1.045
5197 0.240162 1.04
5198 0.240139 1.035
5199 0.240115 1.03
5200 0.240094 1.035
5201 0.240071 1.04
5202 0.240048 1.04
5203 0.240027 1.035
5204 0.240008 1.04
5205 0.239985 1.045
5206 0.239962 1.05
5207 0.239939 1.055
5208 0.239916 1.05
5209 0.239894 1.055
5210 0.239869 1.05
5211 0.239843 1.045
5212 0.239816 1.045
5213 0.239789 1.045
5214 0.239766 1.04
5215 0.239743 1.04
5216 0.239722 1.045
5217 0.239701 1.04
5218 0.23968 1.035
5219 0.239659 1.03
5220 0.239642 1.035
5221 0.239627 1.03
5222 0.239611 1.035
5223 0.239596 1.04
5224 0.239577 1.045
5225 0.239558 1.045
5226 0.239539 1.05
5227 0.23952 1.055
5228 0.239501 1.06
5229 0.239484 1.055
5230 0.23947 1.05
5231 0.239457 1.045
5232 0.239444 1.04
5233 0.239432 1.035
5234 0.239421 1.03
5235 0.239408 1.025
5236 0.239393 1.02
5237 0.239378 1.015
5238 0.239364 1.01
5239 0.239351 1.005
5240 0.239338 1.005
5241 0.239328 1.01
5242 0.239319 1.01
5243 0.239311 1.005
5244 0.239304 1
5245 0.239295 1.005
5246 0.239285 1.005
5247 0.239276 1.01
5248 0.239264 1.015
5249 0.239253 1.01
5250 0.23924 1.005
5251 0.239227 1
5252 0.239214 1
5253 0.239202 1.005
5254 0.239193 1
5255 0.239184 0.995
5256 0.239174 0.99
5257 0.239161 0.995
5258 0.239148 0.99
5259 0.239137 0.995
5260 0.239125 0.995
5261 0.239112 0.99
5262 0.239101 0.995
5263 0.239092 0.99
5264 0.239081 0.985
5265 0.239069 0.98
5266 0.239058 0.98
5267 0.239049 0.985
5268 0.239039 0.99
5269 0.239028 0.985
5270 0.239017 0.98
5271 0.239006 0.98
5272 0.238995 0.975
5273 0.238985 0.98
5274 0.238978 0.975
5275 0.238974 0.97
5276 0.238973 0.965
5277 0.238971 0.97
5278 0.238969 0.97
5279 0.23897 0.975
5280 0.23897 0.98
5281 0.23897 0.985
5282 0.238966 0.99
5283 0.238963 0.995
5284 0.238961 1
5285 0.238961 1.005
5286 0.238965 1
5287 0.238969 0.995
5288 0.238973 0.995
5289 0.238977 0.99
5290 0.238981 0.995
5291 0.238985 1
5292 0.238987 0.995
5293 0.238989 0.99
5294 0.238993 0.995
5295 0.238997 1
5296 0.239001 1
5297 0.239005 1
5298 0.239005 1.005
5299 0.239005 1
5300 0.239006 0.995
5301 0.239006 1
5302 0.239006 1.005
5303 0.239004 1.01
5304 0.239003 1.015
5305 0.239003 1.01
5306 0.239003 1.01
5307 0.239003 1.01
5308 0.239003 1.015
5309 0.239004 1.01
5310 0.239006 1.015
5311 0.239008 1.015
5312 0.23901 1.02
5313 0.239012 1.02
5314 0.239014 1.02
5315 0.239016 1.025
5316 0.239018 1.025
5317 0.23902 1.025
5318 0.239026 1.02
5319 0.239034 1.025
5320 0.239041 1.02
5321 0.239049 1.015
5322 0.239059 1.02
5323 0.23907 1.015
5324 0.23908 1.01
5325 0.239089 1.01
5326 0.239099 1.005
5327 0.239108 1.01
5328 0.23912 1.005
5329 0.239133 1
5330 0.23915 1.005
5331 0.239169 1.01
5332 0.239188 1.005
5333 0.239209 1.01
5334 0.239228 1.005
5335 0.239246 1.005
5336 0.239265 1.005
5337 0.239286 1
5338 0.239307 1
5339 0.239328 1
5340 0.239352 0.995
5341 0.239377 0.995
5342 0.239401 0.99
5343 0.239425 0.99
5344 0.239452 0.985
5345 0.239476 0.98
5346 0.239501 0.98
5347 0.239527 0.985
5348 0.239555 0.99
5349 0.239583 0.99
5350 0.239613 0.995
5351 0.239643 0.995
5352 0.239673 0.995
5353 0.239701 0.99
5354 0.239731 0.985
5355 0.239759 0.99
5356 0.239785 0.995
5357 0.239811 0.995
5358 0.239838 0.99
5359 0.239864 0.99
5360 0.23989 0.99
5361 0.239918 0.985
5362 0.239944 0.99
5363 0.239968 0.985
5364 0.239994 0.98
5365 0.240021 0.98
5366 0.240048 0.985
5367 0.240076 0.99
5368 0.240104 0.99
5369 0.240132 0.995
5370 0.240162 0.99
5371 0.24019 0.985
5372 0.24022 0.99
5373 0.240249 0.985
5374 0.240279 0.98
5375 0.240309 0.975
5376 0.240339 0.975
5377 0.240368 0.975
5378 0.240398 0.975
5379 0.240428 0.975
5380 0.240459 0.97
5381 0.240489 0.965
5382 0.240518 0.97
5383 0.240546 0.965
5384 0.240574 0.96
5385 0.240602 0.96
5386 0.240626 0.955
5387 0.24065 0.96
5388 0.240674 0.96
5389 0.240694 0.955
5390 0.240714 0.96
5391 0.240735 0.96
5392 0.240755 0.96
5393 0.240775 0.955
5394 0.240795 0.955
5395 0.240814 0.96
5396 0.240836 0.955
5397 0.240858 0.96
5398 0.24088 0.955
5399 0.240898 0.96
5400 0.240917 0.96
5401 0.240935 0.96
5402 0.240953 0.965
5403 0.240972 0.96
5404 0.240992 0.965
5405 0.241012 0.97
5406 0.241032 0.975
5407 0.241054 0.98
5408 0.24108 0.985
5409 0.241106 0.985
5410 0.241133 0.99
5411 0.241159 0.985
5412 0.241184 0.99
5413 0.241208 0.985
5414 0.241232 0.98
5415 0.241256 0.975
5416 0.24128 0.975
5417 0.241303 0.97
5418 0.241327 0.975
5419 0.241353 0.98
5420 0.241378 0.975
5421 0.241406 0.97
5422 0.241435 0.975
5423 0.24146 0.97
5424 0.241486 0.975
5425 0.241512 0.97
5426 0.241537 0.975
5427 0.241563 0.98
5428 0.241588 0.975
5429 0.241615 0.98
5430 0.241641 0.985
5431 0.241665 0.99
5432 0.241686 0.985
5433 0.241708 0.99
5434 0.241728 0.985
5435 0.241748 0.98
5436 0.24177 0.985
5437 0.241791 0.99
5438 0.241813 0.995
5439 0.241835 0.995
5440 0.241857 0.99
5441 0.241878 0.985
5442 0.241902 0.99
5443 0.241924 0.985
5444 0.241942 0.99
5445 0.24196 0.995
5446 0.241981 1
5447 0.242005 1.005
5448 0.242028 1.005
5449 0.242052 1.005
5450 0.242075 1
5451 0.242099 1.005
5452 0.24212 1
5453 0.24214 0.995
5454 0.242164 0.99
5455 0.242185 0.995
5456 0.24221 1
5457 0.242236 0.995
5458 0.242259 0.99
5459 0.242282 0.99
5460 0.242306 0.995
5461 0.242329 0.995
5462 0.242353 0.99
5463 0.242376 0.99
5464 0.242399 0.985
5465 0.242423 0.99
5466 0.242448 0.985
5467 0.242475 0.98
5468 0.242502 0.985
5469 0.242529 0.985
5470 0.242558 0.98
5471 0.242586 0.985
5472 0.242617 0.99
5473 0.242648 0.985
5474 0.242678 0.985
5475 0.242709 0.99
5476 0.242739 0.99
5477 0.242772 0.985
5478 0.242804 0.985
5479 0.242836 0.99
5480 0.242869 0.995
5481 0.242903 1
5482 0.242935 0.995
5483 0.242969 1
5484 0.243003 1
5485 0.243036 0.995
5486 0.243066 0.99
5487 0.243096 0.99
5488 0.243125 0.995
5489 0.243154 0.995
5490 0.243182 0.99
5491 0.243211 0.995
5492 0.243241 1
5493 0.24327 0.995
5494 0.243295 1
5495 0.243316 0.995
5496 0.243337 0.99
5497 0.243356 0.995
5498 0.243376 0.99
5499 0.243395 0.99
5500 0.243415 0.99
5501 0.243432 0.995
5502 0.24345 0.995
5503 0.243469 0.99
5504 0.243487 0.985
5505 0.243504 0.98
5506 0.243523 0.975
5507 0.243543 0.975
5508 0.243562 0.97
5509 0.243581 0.975
5510 0.243603 0.97
5511 0.243624 0.97
5512 0.243645 0.975
5513 0.243666 0.98
5514 0.243687 0.98
5515 0.243708 0.98
5516 0.243727 0.975
5517 0.243747 0.98
5518 0.243764 0.985
5519 0.243781 0.985
5520 0.243799 0.985
5521 0.243816 0.99
5522 0.243834 0.995
5523 0.243848 0.99
5524 0.243861 0.99
5525 0.243875 0.995
5526 0.243891 1
5527 0.243904 1.005
5528 0.243916 1.01
5529 0.243928 1.005
5530 0.24394 1.005
5531 0.243952 1
5532 0.243966 1.005
5533 0.243982 1.01
5534 0.243997 1.01
5535 0.244013 1.005
5536 0.244028 1
5537 0.244046 0.995
5538 0.244063 0.99
5539 0.24408 0.995
5540 0.244096 0.99
5541 0.244109 0.985
5542 0.244125 0.99
5543 0.244142 0.995
5544 0.244159 0.995
5545 0.244173 1
5546 0.244187 1
5547 0.244202 1.005
5548 0.244221 1
5549 0.24424 1
5550 0.244259 1
5551 0.244279 1
5552 0.244299 0.995
5553 0.24432 0.99
5554 0.244341 0.99
5555 0.24436 0.985
5556 0.244379 0.99
5557 0.244398 0.995
5558 0.244415 1
5559 0.244432 0.995
5560 0.24445 1
5561 0.244467 0.995
5562 0.244484 0.99
5563 0.244501 0.995
5564 0.244518 0.99
5565 0.244535 0.99
5566 0.244553 0.985
5567 0.24457 0.98
5568 0.244587 0.985
5569 0.244606 0.99
5570 0.244628 0.985
5571 0.244651 0.98
5572 0.244677 0.975
5573 0.244705 0.97
5574 0.244733 0.975
5575 0.244761 0.98
5576 0.24479 0.975
5577 0.244822 0.97
5578 0.244853 0.965
5579 0.244883 0.97
5580 0.244912 0.965
5581 0.244944 0.97
5582 0.244975 0.97
5583 0.245004 0.965
5584 0.245034 0.96
5585 0.245062 0.955
5586 0.245091 0.96
5587 0.245121 0.965
5588 0.24515 0.965
5589 0.245178 0.96
5590 0.245209 0.965
5591 0.245242 0.97
5592 0.245274 0.965
5593 0.245301 0.96
5594 0.245327 0.965
5595 0.245351 0.97
5596 0.245375 0.97
5597 0.245398 0.965
5598 0.24542 0.965
5599 0.245442 0.965
5600 0.245466 0.97
5601 0.24549 0.97
5602 0.245514 0.965
5603 0.245542 0.96
5604 0.245569 0.96
5605 0.245597 0.955
5606 0.245624 0.955
5607 0.245654 0.95
5608 0.245687 0.955
5609 0.245719 0.955
5610 0.245752 0.96
5611 0.245785 0.965
5612 0.245818 0.97
5613 0.245852 0.965
5614 0.245887 0.97
5615 0.245922 0.97
5616 0.245956 0.97
5617 0.245991 0.965
5618 0.246022 0.96
5619 0.246053 0.96
5620 0.246084 0.965
5621 0.246115 0.965
5622 0.246145 0.97
5623 0.246178 0.965
5624 0.246211 0.965
5625 0.246244 0.96
5626 0.246276 0.96
5627 0.246309 0.96
5628 0.246342 0.96
5629 0.246374 0.96
5630 0.246403 0.955
5631 0.246432 0.96
5632 0.246461 0.965
5633 0.246489 0.96
5634 0.246518 0.955
5635 0.246547 0.95
5636 0.246572 0.955
5637 0.246597 0.95
5638 0.246623 0.955
5639 0.246648 0.955
5640 0.24667 0.95
5641 0.246692 0.945
5642 0.246714 0.945
5643 0.246732 0.94
5644 0.246751 0.94
5645 0.246769 0.94
5646 0.246785 0.935
5647 0.246802 0.93
5648 0.246818 0.93
5649 0.246835 0.925
5650 0.246848 0.93
5651 0.246861 0.925
5652 0.246874 0.925
5653 0.246885 0.93
5654 0.246892 0.925
5655 0.2469 0.92
5656 0.246904 0.925
5657 0.246908 0.93
5658 0.246911 0.935
5659 0.246915 0.93
5660 0.246915 0.925
5661 0.246916 0.925
5662 0.246916 0.93
5663 0.246915 0.935
5664 0.246914 0.93
5665 0.246913 0.935
5666 0.246911 0.935
5667 0.246912 0.94
5668 0.246911 0.935
5669 0.24691 0.935
5670 0.246908 0.93
5671 0.246907 0.93
5672 0.246909 0.935
5673 0.246912 0.935
5674 0.246912 0.93
5675 0.246913 0.925
5676 0.246912 0.92
5677 0.24691 0.925
5678 0.246906 0.93
5679 0.246903 0.935
5680 0.2469 0.94
5681 0.2469 0.935
5682 0.246901 0.935
5683 0.246901 0.93
5684 0.246902 0.925
5685 0.246901 0.92
5686 0.246899 0.925
5687 0.246896 0.92
5688 0.246893 0.925
5689 0.24689 0.925
5690 0.246891 0.93
5691 0.246892 0.935
5692 0.246892 0.94
5693 0.246893 0.94
5694 0.246893 0.935
5695 0.246894 0.935
5696 0.246894 0.935
5697 0.246893 0.94
5698 0.246894 0.945
5699 0.246894 0.95
5700 0.246893 0.945
5701 0.246892 0.95
5702 0.246891 0.955
5703 0.246889 0.95
5704 0.24689 0.945
5705 0.24689 0.945
5706 0.246889 0.94
5707 0.246886 0.945
5708 0.246885 0.95
5709 0.246884 0.945
5710 0.246884 0.95
5711 0.246885 0.945
5712 0.246886 0.945
5713 0.246883 0.94
5714 0.24688 0.94
5715 0.246877 0.935
5716 0.246874 0.93
5717 0.246869 0.935
5718 0.246866 0.93
5719 0.246863 0.925
5720 0.246857 0.92
5721 0.24685 0.925
5722 0.246846 0.93
5723 0.246839 0.925
5724 0.246833 0.92
5725 0.246826 0.915
5726 0.24682 0.92
5727 0.246813 0.92
5728 0.246807 0.925
5729 0.246799 0.92
5730 0.246791 0.915
5731 0.246781 0.92
5732 0.246771 0.915
5733 0.246761 0.915
5734 0.246753 0.91
5735 0.246745 0.915
5736 0.246738 0.92
5737 0.246732 0.915
5738 0.246725 0.91
5739 0.246719 0.915
5740 0.246713 0.91
5741 0.246706 0.905
5742 0.2467 0.905
5743 0.246692 0.91
5744 0.246685 0.915
5745 0.246679 0.915
5746 0.246671 0.91
5747 0.246663 0.915
5748 0.246654 0.92
5749 0.246646 0.925
5750 0.246638 0.93
5751 0.24663 0.925
5752 0.246622 0.92
5753 0.246614 0.925
5754 0.246606 0.92
5755 0.246598 0.915
5756 0.24659 0.915
5757 0.246582 0.91
5758 0.246572 0.915
5759 0.246562 0.915
5760 0.24655 0.92
5761 0.246537 0.915
5762 0.246522 0.91
5763 0.246509 0.915
5764 0.246495 0.91
5765 0.24648 0.915
5766 0.246467 0.92
5767 0.24645 0.915
5768 0.246432 0.91
5769 0.246414 0.905
5770 0.246393 0.91
5771 0.246375 0.915
5772 0.246357 0.91
5773 0.24634 0.915
5774 0.246323 0.91
5775 0.24631 0.915
5776 0.246297 0.92
5777 0.246284 0.915
5778 0.24627 0.915
5779 0.246257 0.91
5780 0.246246 0.915
5781 0.246234 0.915
5782 0.246223 0.915
5783 0.246215 0.91
5784 0.246205 0.915
5785 0.246197 0.91
5786 0.246189 0.915
5787 0.246181 0.92
5788 0.246171 0.915
5789 0.246162 0.91
5790 0.246152 0.91
5791 0.246144 0.915
5792 0.246136 0.915
5793 0.246128 0.92
5794 0.24612 0.92
5795 0.24611 0.915
5796 0.246101 0.915
5797 0.246093 0.92
5798 0.246085 0.92
5799 0.246079 0.925
5800 0.246072 0.92
5801 0.246066 0.915
5802 0.246062 0.91
5803 0.246055 0.915
5804 0.246049 0.91
5805 0.246041 0.905
5806 0.246032 0.91
5807 0.246022 0.915
5808 0.246011 0.91
5809 0.245999 0.915
5810 0.24599 0.92
5811 0.24598 0.915
5812 0.245972 0.92
5813 0.245966 0.925
5814 0.245956 0.93
5815 0.245947 0.925
5816 0.245939 0.92
5817 0.245931 0.925
5818 0.245925 0.92
5819 0.245919 0.92
5820 0.245912 0.915
5821 0.245904 0.91
5822 0.245897 0.915
5823 0.245889 0.91
5824 0.245877 0.905
5825 0.245863 0.9
5826 0.245848 0.895
5827 0.245833 0.895
5828 0.245818 0.895
5829 0.245807 0.9
5830 0.245794 0.905
5831 0.245781 0.91
5832 0.245768 0.91
5833 0.245755 0.915
5834 0.24574 0.91
5835 0.245728 0.905
5836 0.245715 0.905
5837 0.245702 0.91
5838 0.245685 0.915
5839 0.245669 0.915
5840 0.245652 0.915
5841 0.245636 0.92
5842 0.24562 0.925
5843 0.245603 0.92
5844 0.245587 0.92
5845 0.245571 0.925
5846 0.245554 0.93
5847 0.245538 0.925
5848 0.245522 0.92
5849 0.245505 0.925
5850 0.245489 0.93
5851 0.245469 0.925
5852 0.245449 0.925
5853 0.24543 0.93
5854 0.245408 0.925
5855 0.245389 0.92
5856 0.245369 0.925
5857 0.245349 0.93
5858 0.245329 0.935
5859 0.24531 0.935
5860 0.24529 0.935
5861 0.245269 0.93
5862 0.245249 0.925
5863 0.245228 0.93
5864 0.245208 0.935
5865 0.24519 0.93
5866 0.245172 0.93
5867 0.245153 0.925
5868 0.245131 0.92
5869 0.24511 0.925
5870 0.24509 0.92
5871 0.245071 0.92
5872 0.245053 0.915
5873 0.245037 0.92
5874 0.24502 0.925
5875 0.245003 0.92
5876 0.244985 0.92
5877 0.244967 0.915
5878 0.244949 0.92
5879 0.244931 0.915
5880 0.244913 0.915
5881 0.244895 0.91
5882 0.244879 0.915
5883 0.244863 0.915
5884 0.244847 0.915
5885 0.244833 0.92
5886 0.24482 0.925
5887 0.244809 0.93
5888 0.2448 0.925
5889 0.244789 0.92
5890 0.244778 0.92
5891 0.244767 0.92
5892 0.244756 0.92
5893 0.244746 0.925
5894 0.244734 0.92
5895 0.244721 0.915
5896 0.244707 0.92
5897 0.244692 0.92
5898 0.244676 0.915
5899 0.24466 0.915
5900 0.244642 0.92
5901 0.244626 0.925
5902 0.244612 0.92
5903 0.244599 0.915
5904 0.244587 0.91
5905 0.244574 0.91
5906 0.244561 0.915
5907 0.244549 0.91
5908 0.244535 0.905
5909 0.244522 0.91
5910 0.244509 0.91
5911 0.244497 0.915
5912 0.244484 0.915
5913 0.244472 0.91
5914 0.244459 0.905
5915 0.244446 0.905
5916 0.244434 0.91
5917 0.244421 0.91
5918 0.24441 0.905
5919 0.244399 0.91
5920 0.244389 0.91
5921 0.244379 0.915
5922 0.244372 0.92
5923 0.244364 0.925
5924 0.244357 0.92
5925 0.244349 0.925
5926 0.244342 0.92
