MC-cycles <epsilon> <|m|>
3427 0.17508 1.005
3428 0.175105 1
3429 0.17513 1
3430 0.175155 0.995
3431 0.175179 0.995
3432 0.175204 0.99
3433 0.175229 0.985
3434 0.175253 0.985
3435 0.175275 0.99
3436 0.175297 0.99
3437 0.175316 0.985
3438 0.175334 0.98
3439 0.17535 0.985
3440 0.175366 0.99
3441 0.175379 0.995
3442 0.175392 0.99
3443 0.175408 0.995
3444 0.175427 1
3445 0.175446 1
3446 0.175464 1
3447 0.175486 0.995
3448 0.175505 1
3449 0.175523 0.995
3450 0.175542 0.99
3451 0.175561 0.985
3452 0.175582 0.98
3453 0.175598 0.975
3454 0.175617 0.98
3455 0.17563 0.975
3456 0.175645 0.98
3457 0.175661 0.98
3458 0.175674 0.985
3459 0.175684 0.99
3460 0.175694 0.985
3461 0.175704 0.98
3462 0.175711 0.985
3463 0.175723 0.98
3464 0.17573 0.975
3465 0.175737 0.975
3466 0.175739 0.98
3467 0.17574 0.98
3468 0.175741 0.98
3469 0.175739 0.975
3470 0.175738 0.98
3471 0.175733 0.975
3472 0.175729 0.97
3473 0.175718 0.965
3474 0.175702 0.96
3475 0.175686 0.96
3476 0.175667 0.965
3477 0.175643 0.96
3478 0.175612 0.955
3479 0.175582 0.96
3480 0.175555 0.955
3481 0.175527 0.955
3482 0.175505 0.95
3483 0.175487 0.955
3484 0.175471 0.95
3485 0.175455 0.955
3486 0.175442 0.96
3487 0.175429 0.955
3488 0.175413 0.95
3489 0.175397 0.945
3490 0.175381 0.945
3491 0.175362 0.94
3492 0.175344 0.94
3493 0.175328 0.935
3494 0.175312 0.935
3495 0.175299 0.94
3496 0.175286 0.94
3497 0.175276 0.945
3498 0.175266 0.94
3499 0.175259 0.935
3500 0.175249 0.94
3501 0.175239 0.935
3502 0.175231 0.93
3503 0.175227 0.925
3504 0.175223 0.92
3505 0.175213 0.915
3506 0.175203 0.915
3507 0.175192 0.915
3508 0.175182 0.91
3509 0.17517 0.905
3510 0.175157 0.905
3511 0.175144 0.9
3512 0.175131 0.905
3513 0.175118 0.905
3514 0.175105 0.9
3515 0.175092 0.9
3516 0.175077 0.895
3517 0.175064 0.9
3518 0.175054 0.895
3519 0.17505 0.89
3520 0.175045 0.885
3521 0.175036 0.88
3522 0.175028 0.885
3523 0.175021 0.88
3524 0.175017 0.875
3525 0.175013 0.875
3526 0.175009 0.875
3527 0.175004 0.875
3528 0.175 0.88
3529 0.174996 0.885
3530 0.174992 0.89
3531 0.174984 0.885
3532 0.174977 0.88
3533 0.174976 0.885
3534 0.174975 0.89
3535 0.174973 0.885
3536 0.174972 0.88
3537 0.174965 0.875
3538 0.174955 0.88
3539 0.174948 0.885
3540 0.174944 0.89
3541 0.174939 0.89
3542 0.174932 0.885
3543 0.174922 0.89
3544 0.174913 0.885
3545 0.174903 0.89
3546 0.174893 0.895
3547 0.174886 0.9
3548 0.174876 0.895
3549 0.174863 0.89
3550 0.174851 0.885
3551 0.174838 0.88
3552 0.174823 0.875
3553 0.174802 0.87
3554 0.174781 0.875
3555 0.174762 0.88
3556 0.174744 0.885
3557 0.174729 0.88
3558 0.174716 0.885
3559 0.174701 0.88
3560 0.174691 0.885
3561 0.174681 0.885
3562 0.174672 0.89
3563 0.174662 0.885
3564 0.174649 0.89
3565 0.174637 0.89
3566 0.174624 0.885
3567 0.174612 0.89
3568 0.174602 0.885
3569 0.174592 0.89
3570 0.174585 0.895
3571 0.174581 0.9
3572 0.174574 0.895
3573 0.17457 0.9
3574 0.174566 0.905
3575 0.174562 0.905
3576 0.174555 0.9
3577 0.174549 0.905
3578 0.174542 0.91
3579 0.174535 0.91
3580 0.174525 0.915
3581 0.174515 0.915
3582 0.174506 0.92
3583 0.174496 0.925
3584 0.174487 0.92
3585 0.174477 0.92
3586 0.174467 0.92
3587 0.174461 0.925
3588 0.174454 0.92
3589 0.174447 0.925
3590 0.17444 0.925
3591 0.174436 0.93
3592 0.174432 0.925
3593 0.174431 0.93
3594 0.174427 0.935
3595 0.17442 0.93
3596 0.174413 0.925
3597 0.174409 0.93
3598 0.174405 0.93
3599 0.174404 0.935
3600 0.174403 0.94
3601 0.174402 0.945
3602 0.1744 0.94
3603 0.174399 0.945
3604 0.174401 0.95
3605 0.174402 0.95
3606 0.174404 0.955
3607 0.174405 0.96
3608 0.174404 0.955
3609 0.174403 0.95
3610 0.174399 0.955
3611 0.174395 0.955
3612 0.174396 0.96
3613 0.174398 0.965
3614 0.174397 0.97
3615 0.174396 0.97
3616 0.174397 0.965
3617 0.174399 0.97
3618 0.174403 0.975
3619 0.174407 0.975
3620 0.174414 0.97
3621 0.174421 0.965
3622 0.174428 0.965
3623 0.174436 0.97
3624 0.174443 0.975
3625 0.174452 0.98
3626 0.174462 0.975
3627 0.174469 0.97
3628 0.174476 0.97
3629 0.174483 0.97
3630 0.17449 0.97
3631 0.174497 0.975
3632 0.174504 0.975
3633 0.174511 0.98
3634 0.174518 0.975
3635 0.174525 0.975
3636 0.174538 0.97
3637 0.174556 0.975
3638 0.174574 0.975
3639 0.174592 0.97
3640 0.17461 0.975
3641 0.174631 0.98
3642 0.174651 0.985
3643 0.174672 0.985
3644 0.17469 0.98
3645 0.174705 0.985
3646 0.174726 0.99
3647 0.174744 0.995
3648 0.174759 1
3649 0.174774 1.005
3650 0.174789 1.01
3651 0.174807 1.015
3652 0.174827 1.02
3653 0.174848 1.02
3654 0.174866 1.015
3655 0.174881 1.02
3656 0.174891 1.025
3657 0.1749 1.03
3658 0.174913 1.025
3659 0.174922 1.03
3660 0.174932 1.035
3661 0.174941 1.035
3662 0.174951 1.04
3663 0.17496 1.04
3664 0.174973 1.035
3665 0.174985 1.04
3666 0.174997 1.04
3667 0.175012 1.045
3668 0.175027 1.045
3669 0.175045 1.05
3670 0.17506 1.055
3671 0.175075 1.055
3672 0.17509 1.055
3673 0.175105 1.05
3674 0.175122 1.055
3675 0.175143 1.06
3676 0.175163 1.055
3677 0.175181 1.06
3678 0.175198 1.055
3679 0.175211 1.06
3680 0.175226 1.055
3681 0.175243 1.06
3682 0.175261 1.06
3683 0.175278 1.055
3684 0.175296 1.05
3685 0.175316 1.045
3686 0.175336 1.05
3687 0.175357 1.055
3688 0.175377 1.06
3689 0.1754 1.055
3690 0.175423 1.06
3691 0.175446 1.055
3692 0.175466 1.06
3693 0.175486 1.055
3694 0.175506 1.055
3695 0.175526 1.055
3696 0.175547 1.05
3697 0.175567 1.05
3698 0.175587 1.055
3699 0.175607 1.055
3700 0.175624 1.06
3701 0.175642 1.06
3702 0.175659 1.06
3703 0.175676 1.055
3704 0.175694 1.06
3705 0.175711 1.055
3706 0.175729 1.06
3707 0.175746 1.065
3708 0.175761 1.06
3709 0.175775 1.065
3710 0.17579 1.07
3711 0.175804 1.065
3712 0.175819 1.065
3713 0.175834 1.06
3714 0.175848 1.06
3715 0.175863 1.06
3716 0.175872 1.065
3717 0.175881 1.06
3718 0.17589 1.055
3719 0.175902 1.06
3720 0.175911 1.065
3721 0.17592 1.07
3722 0.175924 1.075
3723 0.175928 1.07
3724 0.175929 1.075
3725 0.175933 1.07
3726 0.175934 1.075
3727 0.175935 1.075
3728 0.175936 1.08
3729 0.175937 1.085
3730 0.175933 1.09
3731 0.175931 1.085
3732 0.17593 1.085
3733 0.175928 1.08
3734 0.175929 1.075
3735 0.17593 1.08
3736 0.175937 1.075
3737 0.175943 1.07
3738 0.175952 1.065
3739 0.175961 1.065
3740 0.175973 1.07
3741 0.175982 1.065
3742 0.175991 1.06
3743 0.175998 1.065
3744 0.176004 1.065
3745 0.176008 1.07
3746 0.176014 1.065
3747 0.176023 1.06
3748 0.17603 1.055
3749 0.176039 1.06
3750 0.176048 1.06
3751 0.176057 1.055
3752 0.176069 1.06
3753 0.17608 1.055
3754 0.176092 1.055
3755 0.176099 1.05
3756 0.176105 1.045
3757 0.176109 1.05
3758 0.176115 1.045
3759 0.176119 1.05
3760 0.176122 1.055
3761 0.176129 1.06
3762 0.176135 1.06
3763 0.176141 1.055
3764 0.176148 1.055
3765 0.176154 1.055
3766 0.17616 1.055
3767 0.176164 1.06
3768 0.176165 1.055
3769 0.176166 1.06
3770 0.176167 1.065
3771 0.176171 1.06
3772 0.176174 1.065
3773 0.176181 1.06
3774 0.176187 1.06
3775 0.176196 1.055
3776 0.176205 1.055
3777 0.176214 1.06
3778 0.176223 1.06
3779 0.176229 1.065
3780 0.176235 1.06
3781 0.176242 1.055
3782 0.176248 1.055
3783 0.176252 1.05
3784 0.176255 1.045
3785 0.176262 1.04
3786 0.17627 1.045
3787 0.176277 1.04
3788 0.176283 1.045
3789 0.176287 1.04
3790 0.176293 1.045
3791 0.176299 1.04
3792 0.176303 1.035
3793 0.176306 1.03
3794 0.176307 1.025
3795 0.176311 1.03
3796 0.176315 1.03
3797 0.176321 1.025
3798 0.176327 1.02
3799 0.176333 1.025
3800 0.176339 1.02
3801 0.176346 1.025
3802 0.176352 1.025
3803 0.176358 1.02
3804 0.176364 1.015
3805 0.176368 1.02
3806 0.176369 1.015
3807 0.17637 1.015
3808 0.176373 1.02
3809 0.176377 1.015
3810 0.176381 1.02
3811 0.176387 1.015
3812 0.176393 1.01
3813 0.176402 1.005
3814 0.176413 1
3815 0.176419 1.005
3816 0.176428 1
3817 0.176437 1.005
3818 0.176448 1.01
3819 0.17646 1.005
3820 0.176471 1
3821 0.176483 1.005
3822 0.176497 1
3823 0.176511 1
3824 0.176525 1
3825 0.176539 1
3826 0.176553 1
3827 0.176564 1.005
3828 0.176575 1.01
3829 0.176589 1.005
3830 0.176603 1
3831 0.176617 1
3832 0.176631 1
3833 0.176645 1
3834 0.176661 1.005
3835 0.176673 1.01
3836 0.176687 1.015
3837 0.176703 1.02
3838 0.176717 1.025
3839 0.176731 1.03
3840 0.176745 1.035
3841 0.176759 1.03
3842 0.176778 1.025
3843 0.176797 1.02
3844 0.176816 1.025
3845 0.176832 1.03
3846 0.176849 1.03
3847 0.176865 1.035
3848 0.176881 1.035
3849 0.176898 1.03
3850 0.176914 1.03
3851 0.176928 1.035
3852 0.176944 1.04
3853 0.176963 1.035
3854 0.176985 1.03
3855 0.177006 1.03
3856 0.177028 1.03
3857 0.177047 1.025
3858 0.177066 1.03
3859 0.177085 1.03
3860 0.177104 1.03
3861 0.177125 1.025
3862 0.177147 1.03
3863 0.177168 1.035
3864 0.177189 1.03
3865 0.177211 1.03
3866 0.177237 1.025
3867 0.177264 1.03
3868 0.177293 1.035
3869 0.177322 1.035
3870 0.177351 1.04
3871 0.177383 1.035
3872 0.177412 1.03
3873 0.177436 1.035
3874 0.177463 1.04
3875 0.177489 1.04
3876 0.177513 1.045
3877 0.177539 1.05
3878 0.177566 1.045
3879 0.17759 1.05
3880 0.177613 1.05
3881 0.177637 1.055
3882 0.177661 1.055
3883 0.17768 1.05
3884 0.177701 1.055
3885 0.177722 1.055
3886 0.177748 1.06
3887 0.177775 1.065
3888 0.177801 1.065
3889 0.177832 1.06
3890 0.177866 1.055
3891 0.1779 1.055
3892 0.177929 1.06
3893 0.177958 1.06
3894 0.177984 1.055
3895 0.17801 1.055
3896 0.178036 1.06
3897 0.178057 1.065
3898 0.178079 1.065
3899 0.178097 1.07
3900 0.178115 1.075
3901 0.178134 1.075
3902 0.17815 1.08
3903 0.178166 1.085
3904 0.178181 1.085
3905 0.178197 1.08
3906 0.178216 1.075
3907 0.178236 1.08
3908 0.178263 1.075
3909 0.178289 1.075
3910 0.178312 1.07
3911 0.178333 1.065
3912 0.178356 1.07
3913 0.17838 1.075
3914 0.178403 1.07
3915 0.178429 1.075
3916 0.178455 1.08
3917 0.178484 1.075
3918 0.178512 1.07
3919 0.178543 1.065
3920 0.178571 1.07
3921 0.178605 1.065
3922 0.178638 1.07
3923 0.178674 1.075
3924 0.17871 1.075
3925 0.178746 1.075
3926 0.178785 1.07
3927 0.178824 1.065
3928 0.178862 1.06
3929 0.178898 1.055
3930 0.178934 1.06
3931 0.17897 1.06
3932 0.179006 1.065
3933 0.179041 1.065
3934 0.179077 1.06
3935 0.179111 1.065
3936 0.179144 1.06
3937 0.179177 1.065
3938 0.17921 1.06
3939 0.179243 1.065
3940 0.179279 1.06
3941 0.179315 1.055
3942 0.179351 1.05
3943 0.179386 1.05
3944 0.179424 1.045
3945 0.17946 1.05
3946 0.179496 1.055
3947 0.179534 1.05
3948 0.179572 1.055
3949 0.17961 1.05
3950 0.179648 1.05
3951 0.179686 1.045
3952 0.179724 1.05
3953 0.179765 1.055
3954 0.179805 1.06
3955 0.179846 1.065
3956 0.179886 1.07
3957 0.179927 1.075
3958 0.179965 1.08
3959 0.180003 1.075
3960 0.180038 1.07
3961 0.180073 1.07
3962 0.180111 1.075
3963 0.180149 1.075
3964 0.180187 1.07
3965 0.180224 1.065
3966 0.180262 1.065
3967 0.180297 1.07
3968 0.180328 1.065
3969 0.180358 1.065
3970 0.180388 1.065
3971 0.180418 1.06
3972 0.180448 1.055
3973 0.180478 1.05
3974 0.180506 1.045
3975 0.180533 1.04
3976 0.180561 1.04
3977 0.180586 1.045
3978 0.180613 1.05
3979 0.180638 1.055
3980 0.180661 1.05
3981 0.180683 1.05
3982 0.180706 1.05
3983 0.180728 1.055
3984 0.180748 1.05
3985 0.180765 1.055
3986 0.180785 1.06
3987 0.180803 1.055
3988 0.18082 1.05
3989 0.180837 1.045
3990 0.180855 1.045
3991 0.180872 1.045
3992 0.180889 1.045
3993 0.180907 1.05
3994 0.180919 1.045
3995 0.180934 1.04
3996 0.180948 1.04
3997 0.180961 1.035
3998 0.180973 1.04
3999 0.180985 1.04
4000 0.180998 1.035
4001 0.18101 1.035
4002 0.181022 1.03
4003 0.181032 1.035
4004 0.181044 1.03
4005 0.181056 1.025
4006 0.181063 1.02
4007 0.181071 1.015
4008 0.181078 1.015
4009 0.181085 1.015
4010 0.181092 1.02
4011 0.181097 1.025
4012 0.181102 1.02
4013 0.181109 1.015
4014 0.181116 1.02
4015 0.181123 1.025
4016 0.181125 1.03
4017 0.181128 1.025
4018 0.181127 1.02
4019 0.181127 1.025
4020 0.181124 1.03
4021 0.181122 1.035
4022 0.181119 1.04
4023 0.181116 1.035
4024 0.181111 1.03
4025 0.181106 1.035
4026 0.181103 1.03
4027 0.181103 1.025
4028 0.181097 1.03
4029 0.18109 1.035
4030 0.181082 1.04
4031 0.181077 1.045
4032 0.181076 1.05
4033 0.181079 1.045
4034 0.181076 1.04
4035 0.181073 1.045
4036 0.18107 1.045
4037 0.181068 1.05
4038 0.181065 1.05
4039 0.181062 1.055
4040 0.181059 1.05
4041 0.181054 1.055
4042 0.181051 1.06
4043 0.181044 1.065
4044 0.181036 1.07
4045 0.181031 1.065
4046 0.181023 1.06
4047 0.181018 1.065
4048 0.181013 1.07
4049 0.18101 1.075
4050 0.18101 1.08
4051 0.18101 1.075
4052 0.181007 1.07
4053 0.181002 1.075
4054 0.180994 1.08
4055 0.180986 1.085
4056 0.180976 1.08
4057 0.180966 1.08
4058 0.180956 1.085
4059 0.180946 1.085
4060 0.180936 1.09
4061 0.180926 1.085
4062 0.180918 1.08
4063 0.180908 1.085
4064 0.180901 1.08
4065 0.180893 1.085
4066 0.180885 1.08
4067 0.180875 1.075
4068 0.180865 1.07
4069 0.180855 1.075
4070 0.180845 1.075
4071 0.18084 1.07
4072 0.180833 1.065
4073 0.180827 1.06
4074 0.180825 1.055
4075 0.18082 1.06
4076 0.180812 1.065
4077 0.180805 1.065
4078 0.180799 1.06
4079 0.180794 1.065
4080 0.180787 1.06
4081 0.180779 1.06
4082 0.180772 1.055
4083 0.180767 1.06
4084 0.180762 1.055
4085 0.180759 1.05
4086 0.180756 1.05
4087 0.180756 1.045
4088 0.180756 1.045
4089 0.180756 1.05
4090 0.180758 1.045
4091 0.180763 1.05
4092 0.180767 1.055
4093 0.180774 1.06
4094 0.180782 1.065
4095 0.180789 1.065
4096 0.180796 1.065
4097 0.180801 1.06
4098 0.180805 1.055
4099 0.180808 1.05
4100 0.180812 1.045
4101 0.180819 1.05
4102 0.180826 1.045
4103 0.180834 1.04
4104 0.180841 1.035
4105 0.18085 1.03
4106 0.18086 1.025
4107 0.180869 1.03
4108 0.180876 1.025
4109 0.180883 1.03
4110 0.180891 1.03
4111 0.180895 1.025
4112 0.1809 1.025
4113 0.180904 1.03
4114 0.180909 1.035
4115 0.180914 1.035
4116 0.180918 1.035
4117 0.180923 1.035
4118 0.180928 1.035
4119 0.180932 1.035
4120 0.180937 1.04
4121 0.180942 1.035
4122 0.180944 1.04
4123 0.180946 1.035
4124 0.180948 1.03
4125 0.180953 1.035
4126 0.180957 1.04
4127 0.180964 1.045
4128 0.180971 1.04
4129 0.180978 1.04
4130 0.180985 1.04
4131 0.180995 1.045
4132 0.181004 1.045
4133 0.181014 1.045
4134 0.181026 1.04
4135 0.18104 1.045
4136 0.181054 1.04
4137 0.181068 1.045
4138 0.18108 1.04
4139 0.18109 1.045
4140 0.181099 1.045
4141 0.181111 1.04
4142 0.181123 1.035
4143 0.181132 1.04
4144 0.181144 1.035
4145 0.181153 1.03
4146 0.181165 1.035
4147 0.181177 1.035
4148 0.181191 1.03
4149 0.181205 1.025
4150 0.181219 1.03
4151 0.181236 1.025
4152 0.181252 1.02
4153 0.181269 1.015
4154 0.181286 1.015
4155 0.181302 1.01
4156 0.181319 1.01
4157 0.18134 1.005
4158 0.181361 1
4159 0.181383 1
4160 0.181406 0.995
4161 0.18143 1
4162 0.181454 1
4163 0.18148 0.995
4164 0.181503 0.99
4165 0.181527 0.99
4166 0.181548 0.995
4167 0.181569 0.99
4168 0.181591 0.985
4169 0.181609 0.99
4170 0.181628 0.99
4171 0.181645 0.995
4172 0.181661 1
4173 0.181677 1.005
4174 0.181694 1.01
4175 0.181713 1.015
4176 0.181736 1.02
4177 0.18176 1.025
4178 0.181783 1.025
4179 0.181807 1.025
4180 0.18183 1.02
4181 0.181854 1.02
4182 0.181879 1.015
4183 0.181905 1.02
4184 0.181931 1.015
4185 0.181955 1.01
4186 0.181978 1.01
4187 0.182004 1.015
4188 0.18203 1.015
4189 0.182053 1.01
4190 0.182079 1.005
4191 0.182105 1
4192 0.182133 0.995
4193 0.182158 0.99
4194 0.182189 0.985
4195 0.182219 0.985
4196 0.18225 0.985
4197 0.182275 0.99
4198 0.182301 0.995
4199 0.182327 0.99
4200 0.182355 0.995
4201 0.18238 0.99
4202 0.182406 0.99
4203 0.182432 0.99
4204 0.182457 0.985
4205 0.182483 0.985
4206 0.182511 0.99
4207 0.182539 0.99
4208 0.182567 0.985
4209 0.182594 0.985
4210 0.18262 0.99
4211 0.182641 0.995
4212 0.182664 1
4213 0.182687 0.995
4214 0.18271 0.995
4215 0.182735 1
4216 0.182761 1.005
4217 0.182786 1
4218 0.182812 1
4219 0.182842 1.005
4220 0.182872 1.005
4221 0.182902 1.005
4222 0.182932 1.01
4223 0.18296 1.015
4224 0.182985 1.02
4225 0.183011 1.02
4226 0.183034 1.025
4227 0.183057 1.02
4228 0.183077 1.025
4229 0.1831 1.02
4230 0.183123 1.02
4231 0.183146 1.015
4232 0.183169 1.015
4233 0.183196 1.02
4234 0.183219 1.015
4235 0.183242 1.01
4236 0.183265 1.005
4237 0.183288 1
4238 0.183313 0.995
4239 0.183338 1
4240 0.183363 1
4241 0.183388 1
4242 0.183413 0.995
4243 0.183439 0.995
4244 0.183464 0.99
4245 0.183484 0.995
4246 0.183504 1
4247 0.183525 1.005
4248 0.183545 1.01
4249 0.183563 1.005
4250 0.183584 1
4251 0.183604 1.005
4252 0.183627 1
4253 0.183647 0.995
4254 0.183667 0.995
4255 0.18369 1
4256 0.183712 0.995
4257 0.183735 0.995
4258 0.183758 1
4259 0.183778 0.995
4260 0.183798 0.995
4261 0.183816 1
4262 0.183836 0.995
4263 0.183856 0.99
4264 0.183877 0.995
4265 0.183899 1
4266 0.183922 0.995
4267 0.183944 1
4268 0.183962 1.005
4269 0.18398 1.005
4270 0.183995 1
4271 0.184011 1.005
4272 0.184024 1.01
4273 0.184032 1.015
4274 0.184041 1.015
4275 0.184047 1.02
4276 0.184053 1.025
4277 0.184057 1.03
4278 0.18406 1.03
4279 0.184059 1.035
4280 0.184058 1.035
4281 0.184062 1.03
4282 0.184066 1.025
4283 0.18407 1.025
4284 0.184073 1.03
4285 0.184077 1.03
4286 0.184081 1.025
4287 0.184082 1.03
4288 0.184081 1.025
4289 0.184078 1.03
4290 0.184075 1.025
4291 0.184074 1.02
4292 0.184073 1.015
4293 0.184072 1.015
4294 0.184066 1.01
4295 0.184063 1.005
4296 0.18406 1.005
4297 0.184056 1.01
4298 0.184053 1.015
4299 0.184052 1.01
4300 0.184053 1.005
4301 0.184055 1.005
4302 0.184054 1
4303 0.184053 1
4304 0.18405 1.005
4305 0.184049 1.01
4306 0.18405 1.005
4307 0.184054 1
4308 0.184058 1.005
4309 0.184061 1
4310 0.184063 1.005
4311 0.184062 1
4312 0.184061 1
4313 0.184058 0.995
4314 0.184057 0.99
4315 0.184056 0.985
4316 0.184052 0.99
4317 0.184051 0.985
4318 0.18405 0.985
4319 0.184052 0.99
4320 0.184056 0.995
4321 0.184059 1
4322 0.184061 0.995
4323 0.184062 0.995
4324 0.184063 0.99
4325 0.184065 0.985
4326 0.184066 0.98
4327 0.18407 0.975
4328 0.184073 0.975
4329 0.184079 0.98
4330 0.184085 0.98
4331 0.184091 0.985
4332 0.184097 0.99
4333 0.184103 0.985
4334 0.184112 0.99
4335 0.184125 0.995
4336 0.184135 0.99
4337 0.184146 0.985
4338 0.184154 0.99
4339 0.184162 0.985
4340 0.184171 0.985
4341 0.184179 0.99
4342 0.184187 0.99
4343 0.184195 0.985
4344 0.184203 0.985
4345 0.184212 0.98
4346 0.184222 0.975
4347 0.184233 0.975
4348 0.184243 0.97
4349 0.184252 0.975
4350 0.18426 0.975
4351 0.184266 0.97
4352 0.184269 0.965
4353 0.184273 0.965
4354 0.184277 0.96
4355 0.18428 0.96
4356 0.184286 0.955
4357 0.184292 0.95
4358 0.184298 0.95
4359 0.184301 0.945
4360 0.184305 0.95
4361 0.184306 0.955
4362 0.184308 0.955
4363 0.184309 0.96
4364 0.184313 0.965
4365 0.184316 0.96
4366 0.18432 0.96
4367 0.184326 0.965
4368 0.184329 0.96
4369 0.184333 0.965
4370 0.184336 0.97
4371 0.18434 0.965
4372 0.184344 0.97
4373 0.184347 0.97
4374 0.184351 0.97
4375 0.184357 0.965
4376 0.184362 0.965
4377 0.184371 0.96
4378 0.184381 0.965
4379 0.184391 0.96
4380 0.184406 0.965
4381 0.184421 0.96
4382 0.184439 0.955
4383 0.184454 0.95
4384 0.184473 0.945
4385 0.184493 0.945
4386 0.184512 0.945
4387 0.184532 0.94
4388 0.184551 0.94
4389 0.184568 0.935
4390 0.184585 0.93
4391 0.184605 0.935
4392 0.184624 0.94
4393 0.184644 0.935
4394 0.184661 0.94
4395 0.184678 0.935
4396 0.184693 0.93
4397 0.184708 0.925
4398 0.18472 0.92
4399 0.184733 0.925
4400 0.184745 0.92
4401 0.184753 0.925
4402 0.184761 0.92
4403 0.184769 0.92
4404 0.184773 0.925
4405 0.184776 0.925
4406 0.18478 0.93
4407 0.184781 0.925
4408 0.18478 0.93
4409 0.184781 0.935
4410 0.184782 0.94
4411 0.184781 0.945
4412 0.184776 0.94
4413 0.184772 0.945
4414 0.184767 0.95
4415 0.184759 0.945
4416 0.184751 0.945
4417 0.184743 0.94
4418 0.184737 0.945
4419 0.184734 0.94
4420 0.184729 0.935
4421 0.184723 0.935
4422 0.184717 0.93
4423 0.184712 0.925
4424 0.184702 0.92
4425 0.184692 0.92
4426 0.184684 0.925
4427 0.184676 0.93
4428 0.184673 0.935
4429 0.184667 0.94
4430 0.184661 0.935
4431 0.184654 0.93
4432 0.184646 0.925
4433 0.18464 0.93
4434 0.184632 0.925
4435 0.184625 0.925
4436 0.184619 0.93
4437 0.184611 0.925
4438 0.184603 0.925
4439 0.184598 0.92
4440 0.184595 0.925
4441 0.184591 0.93
4442 0.184588 0.93
4443 0.184587 0.925
4444 0.184588 0.92
4445 0.184589 0.915
4446 0.184588 0.91
4447 0.184585 0.915
4448 0.184582 0.91
4449 0.184579 0.91
4450 0.184573 0.915
4451 0.184568 0.91
4452 0.184562 0.915
4453 0.184556 0.92
4454 0.184551 0.925
4455 0.184545 0.93
4456 0.18454 0.93
4457 0.184537 0.935
4458 0.184533 0.94
4459 0.18453 0.945
4460 0.184527 0.94
4461 0.184521 0.935
4462 0.184516 0.94
4463 0.184515 0.945
4464 0.184514 0.945
4465 0.184513 0.94
4466 0.18451 0.945
4467 0.184509 0.95
4468 0.184508 0.945
4469 0.184511 0.95
4470 0.184512 0.945
4471 0.184516 0.94
4472 0.184519 0.94
4473 0.184523 0.935
4474 0.184526 0.93
4475 0.18453 0.935
4476 0.184533 0.94
4477 0.184537 0.935
4478 0.184538 0.94
4479 0.184539 0.945
4480 0.184542 0.94
4481 0.184546 0.94
4482 0.184549 0.945
4483 0.184555 0.95
4484 0.184558 0.945
4485 0.184562 0.945
4486 0.184565 0.945
4487 0.184571 0.95
4488 0.184574 0.945
4489 0.18458 0.94
4490 0.184586 0.94
4491 0.184594 0.945
4492 0.184604 0.95
4493 0.184614 0.955
4494 0.184624 0.955
4495 0.184632 0.95
4496 0.18464 0.945
4497 0.184648 0.95
4498 0.184658 0.945
4499 0.184668 0.95
4500 0.18468 0.945
4501 0.184692 0.94
4502 0.184707 0.945
4503 0.184721 0.945
4504 0.184736 0.94
4505 0.18475 0.94
4506 0.184765 0.94
4507 0.184779 0.945
4508 0.184798 0.95
4509 0.184817 0.955
4510 0.184836 0.955
4511 0.184855 0.96
4512 0.184869 0.965
4513 0.184884 0.96
4514 0.184898 0.955
4515 0.184913 0.95
4516 0.184925 0.955
4517 0.184937 0.955
4518 0.184949 0.96
4519 0.184963 0.965
4520 0.184978 0.97
4521 0.184992 0.975
4522 0.185007 0.98
4523 0.185021 0.975
4524 0.185035 0.98
4525 0.18505 0.985
4526 0.185066 0.98
4527 0.185083 0.98
4528 0.185099 0.975
4529 0.185116 0.975
4530 0.185132 0.97
4531 0.185151 0.965
4532 0.185174 0.97
4533 0.185197 0.975
4534 0.185221 0.98
4535 0.185241 0.985
4536 0.185262 0.99
4537 0.185281 0.985
4538 0.185302 0.99
4539 0.185321 0.985
4540 0.185339 0.985
4541 0.185358 0.99
4542 0.185379 0.985
4543 0.1854 0.98
4544 0.18542 0.98
4545 0.185443 0.975
4546 0.185466 0.98
4547 0.185489 0.98
4548 0.18551 0.985
4549 0.185531 0.98
4550 0.185552 0.98
4551 0.185572 0.98
4552 0.185593 0.985
4553 0.185614 0.98
4554 0.185632 0.985
4555 0.185651 0.99
4556 0.185669 0.995
4557 0.185688 0.99
4558 0.185706 0.99
4559 0.185727 0.985
4560 0.18575 0.99
4561 0.185773 0.99
4562 0.185796 0.99
4563 0.185814 0.985
4564 0.185833 0.98
4565 0.185847 0.985
4566 0.185861 0.98
4567 0.185875 0.98
4568 0.185889 0.98
4569 0.185905 0.975
4570 0.185923 0.98
4571 0.185944 0.975
4572 0.18596 0.97
4573 0.185974 0.975
4574 0.185988 0.97
4575 0.186002 0.965
4576 0.186016 0.97
4577 0.186032 0.975
4578 0.186048 0.98
4579 0.186065 0.98
4580 0.186085 0.985
4581 0.186108 0.98
4582 0.186131 0.98
4583 0.186151 0.975
4584 0.186174 0.97
4585 0.186196 0.975
4586 0.186219 0.97
4587 0.186242 0.97
4588 0.186266 0.965
4589 0.186291 0.965
4590 0.186316 0.965
4591 0.186341 0.965
4592 0.186365 0.96
4593 0.18639 0.955
4594 0.186415 0.95
4595 0.18644 0.945
4596 0.18646 0.94
4597 0.186478 0.935
4598 0.186496 0.93
4599 0.186514 0.935
